energy_eV_rel_EF,spin,dos,projection,system,state
-5.51416,down,0.297956,Coact d,Al16,*OH
-5.51416,up,0.20915999999999998,Coact d,Al16,*OH
-5.40316,down,0.202415,Coact d,Al16,*OH
-5.40316,up,0.30497,Coact d,Al16,*OH
-5.29316,down,0.17514300000000002,Coact d,Al16,*OH
-5.29316,up,0.39083,Coact d,Al16,*OH
-5.18316,down,0.15945199999999998,Coact d,Al16,*OH
-5.18316,up,0.33996000000000004,Coact d,Al16,*OH
-5.07316,down,0.110952,Coact d,Al16,*OH
-5.07316,up,0.28473000000000004,Coact d,Al16,*OH
-4.96216,down,0.063838,Coact d,Al16,*OH
-4.96216,up,0.34948,Coact d,Al16,*OH
-4.85216,down,0.063152,Coact d,Al16,*OH
-4.85216,up,0.46402999999999994,Coact d,Al16,*OH
-4.74216,down,0.113199,Coact d,Al16,*OH
-4.74216,up,0.6053200000000001,Coact d,Al16,*OH
-4.63116,down,0.141544,Coact d,Al16,*OH
-4.63116,up,0.90824,Coact d,Al16,*OH
-4.52116,down,0.118512,Coact d,Al16,*OH
-4.52116,up,1.2365,Coact d,Al16,*OH
-4.41116,down,0.108506,Coact d,Al16,*OH
-4.41116,up,1.1816,Coact d,Al16,*OH
-4.30016,down,0.12932,Coact d,Al16,*OH
-4.30016,up,0.78258,Coact d,Al16,*OH
-4.19016,down,0.14075300000000002,Coact d,Al16,*OH
-4.19016,up,0.49977,Coact d,Al16,*OH
-4.08016,down,0.14736,Coact d,Al16,*OH
-4.08016,up,0.4597,Coact d,Al16,*OH
-3.97016,down,0.19489,Coact d,Al16,*OH
-3.97016,up,0.47893,Coact d,Al16,*OH
-3.85916,down,0.30295,Coact d,Al16,*OH
-3.85916,up,0.45438,Coact d,Al16,*OH
-3.74916,down,0.43071,Coact d,Al16,*OH
-3.74916,up,0.38673,Coact d,Al16,*OH
-3.63916,down,0.45176000000000005,Coact d,Al16,*OH
-3.63916,up,0.29685,Coact d,Al16,*OH
-3.52816,down,0.4134,Coact d,Al16,*OH
-3.52816,up,0.226359,Coact d,Al16,*OH
-3.41816,down,0.54383,Coact d,Al16,*OH
-3.41816,up,0.19506900000000002,Coact d,Al16,*OH
-3.30816,down,0.67593,Coact d,Al16,*OH
-3.30816,up,0.20282599999999998,Coact d,Al16,*OH
-3.19716,down,0.506,Coact d,Al16,*OH
-3.19716,up,0.317198,Coact d,Al16,*OH
-3.08716,down,0.32226,Coact d,Al16,*OH
-3.08716,up,0.48839,Coact d,Al16,*OH
-2.97716,down,0.54372,Coact d,Al16,*OH
-2.97716,up,0.454787,Coact d,Al16,*OH
-2.86716,down,0.89486,Coact d,Al16,*OH
-2.86716,up,0.224781,Coact d,Al16,*OH
-2.75616,down,0.726131,Coact d,Al16,*OH
-2.75616,up,0.07691400000000001,Coact d,Al16,*OH
-2.64616,down,0.242172,Coact d,Al16,*OH
-2.64616,up,0.06014,Coact d,Al16,*OH
-2.53616,down,0.006948999999999999,Coact d,Al16,*OH
-2.53616,up,0.080511,Coact d,Al16,*OH
-2.42516,down,0.11693,Coact d,Al16,*OH
-2.42516,up,0.134373,Coact d,Al16,*OH
-2.31516,down,0.51145,Coact d,Al16,*OH
-2.31516,up,0.21772999999999998,Coact d,Al16,*OH
-2.20516,down,1.03016,Coact d,Al16,*OH
-2.20516,up,0.23381000000000002,Coact d,Al16,*OH
-2.09516,down,1.5421399999999998,Coact d,Al16,*OH
-2.09516,up,0.160648,Coact d,Al16,*OH
-1.98416,down,1.64565,Coact d,Al16,*OH
-1.98416,up,0.089821,Coact d,Al16,*OH
-1.87416,down,1.03608,Coact d,Al16,*OH
-1.87416,up,0.0591763,Coact d,Al16,*OH
-1.76416,down,0.37956,Coact d,Al16,*OH
-1.76416,up,0.051228,Coact d,Al16,*OH
-1.65316,down,0.103705,Coact d,Al16,*OH
-1.65316,up,0.074848,Coact d,Al16,*OH
-1.54316,down,0.0060286,Coact d,Al16,*OH
-1.54316,up,0.130462,Coact d,Al16,*OH
-1.43316,down,0.0055431,Coact d,Al16,*OH
-1.43316,up,0.149929,Coact d,Al16,*OH
-1.32216,down,0.175851,Coact d,Al16,*OH
-1.32216,up,0.09815600000000001,Coact d,Al16,*OH
-1.21216,down,0.37395,Coact d,Al16,*OH
-1.21216,up,0.03184,Coact d,Al16,*OH
-1.10216,down,0.29628,Coact d,Al16,*OH
-1.10216,up,-0.00183217,Coact d,Al16,*OH
-0.99216,down,0.074973,Coact d,Al16,*OH
-0.99216,up,-0.01105367,Coact d,Al16,*OH
-0.88116,down,-0.015033600000000001,Coact d,Al16,*OH
-0.88116,up,0.0228542,Coact d,Al16,*OH
-0.77116,down,-0.0107434,Coact d,Al16,*OH
-0.77116,up,0.15503899999999998,Coact d,Al16,*OH
-0.66116,down,-0.00197507,Coact d,Al16,*OH
-0.66116,up,0.421222,Coact d,Al16,*OH
-0.55016,down,-0.000299052,Coact d,Al16,*OH
-0.55016,up,0.937711,Coact d,Al16,*OH
-0.44016,down,-0.00097065,Coact d,Al16,*OH
-0.44016,up,1.299365,Coact d,Al16,*OH
-0.33016,down,-0.001885217,Coact d,Al16,*OH
-0.33016,up,0.828445,Coact d,Al16,*OH
-0.21916,down,0.00594527,Coact d,Al16,*OH
-0.21916,up,0.1517661,Coact d,Al16,*OH
-0.10916,down,0.028801749999999997,Coact d,Al16,*OH
-0.10916,up,-0.052233199999999994,Coact d,Al16,*OH
0.00084,down,0.03919945,Coact d,Al16,*OH
0.00084,up,-0.025985,Coact d,Al16,*OH
0.11084,down,0.01964623,Coact d,Al16,*OH
0.11084,up,-0.00444693,Coact d,Al16,*OH
0.22184,down,0.001118257,Coact d,Al16,*OH
0.22184,up,-0.000561076,Coact d,Al16,*OH
0.33184,down,-0.0018960200000000002,Coact d,Al16,*OH
0.33184,up,-0.0001070383,Coact d,Al16,*OH
0.44184,down,-0.000571618,Coact d,Al16,*OH
0.44184,up,-2.05543e-05,Coact d,Al16,*OH
0.55284,down,-6.68911e-05,Coact d,Al16,*OH
0.55284,up,-2.4186199999999997e-06,Coact d,Al16,*OH
0.66284,down,-3.7690600000000002e-06,Coact d,Al16,*OH
0.66284,up,-1.5833100000000002e-07,Coact d,Al16,*OH
0.77284,down,-1.6131400000000001e-06,Coact d,Al16,*OH
0.77284,up,-5.70945e-09,Coact d,Al16,*OH
0.88384,down,-7.06539e-05,Coact d,Al16,*OH
0.88384,up,-1.133182e-10,Coact d,Al16,*OH
0.99384,down,-0.0017340699999999999,Coact d,Al16,*OH
0.99384,up,-1.23629e-12,Coact d,Al16,*OH
1.10384,down,-0.021621599999999998,Coact d,Al16,*OH
1.10384,up,-7.42039e-15,Coact d,Al16,*OH
1.21384,down,-0.126379,Coact d,Al16,*OH
1.21384,up,-7.3741e-15,Coact d,Al16,*OH
1.32484,down,-0.23558400000000002,Coact d,Al16,*OH
1.32484,up,-1.25026e-12,Coact d,Al16,*OH
1.43484,down,0.65626,Coact d,Al16,*OH
1.43484,up,-1.1372300000000001e-10,Coact d,Al16,*OH
1.54484,down,3.5181,Coact d,Al16,*OH
1.54484,up,-5.4786e-09,Coact d,Al16,*OH
1.65584,down,5.65,Coact d,Al16,*OH
1.65584,up,-1.37332e-07,Coact d,Al16,*OH
1.76584,down,3.8707399999999996,Coact d,Al16,*OH
1.76584,up,-1.7259e-06,Coact d,Al16,*OH
1.87584,down,1.1546,Coact d,Al16,*OH
1.87584,up,-9.8536e-06,Coact d,Al16,*OH
1.98584,down,1.23136,Coact d,Al16,*OH
1.98584,up,-1.56951e-05,Coact d,Al16,*OH
2.09684,down,2.20852,Coact d,Al16,*OH
2.09684,up,5.8582e-05,Coact d,Al16,*OH
2.20684,down,1.4569800000000002,Coact d,Al16,*OH
2.20684,up,0.0002475,Coact d,Al16,*OH
2.31684,down,0.27154,Coact d,Al16,*OH
2.31684,up,0.00034415,Coact d,Al16,*OH
2.42784,down,-0.044779000000000006,Coact d,Al16,*OH
2.42784,up,0.00028825000000000004,Coact d,Al16,*OH
2.53784,down,0.010672500000000001,Coact d,Al16,*OH
2.53784,up,0.00031200900000000003,Coact d,Al16,*OH
2.64784,down,0.054847,Coact d,Al16,*OH
2.64784,up,0.00050238,Coact d,Al16,*OH
2.75884,down,0.073069,Coact d,Al16,*OH
2.75884,up,0.0007702200000000001,Coact d,Al16,*OH
2.86884,down,0.18984,Coact d,Al16,*OH
2.86884,up,0.0010762500000000002,Coact d,Al16,*OH
2.97884,down,0.6206039999999999,Coact d,Al16,*OH
2.97884,up,0.00120213,Coact d,Al16,*OH
-5.95516,down,-0.018726000000000003,Oads p,Al16,*OH
-5.95516,up,0.09514800000000001,Oads p,Al16,*OH
-5.84516,down,0.031063,Oads p,Al16,*OH
-5.84516,up,0.110434,Oads p,Al16,*OH
-5.73416,down,0.30443000000000003,Oads p,Al16,*OH
-5.73416,up,0.09048300000000001,Oads p,Al16,*OH
-5.62416,down,0.75465,Oads p,Al16,*OH
-5.62416,up,0.0664,Oads p,Al16,*OH
-5.51416,down,0.82297,Oads p,Al16,*OH
-5.51416,up,0.083581,Oads p,Al16,*OH
-5.40316,down,0.42755999999999994,Oads p,Al16,*OH
-5.40316,up,0.15053,Oads p,Al16,*OH
-5.29316,down,0.14726,Oads p,Al16,*OH
-5.29316,up,0.20176,Oads p,Al16,*OH
-5.18316,down,0.13240300000000002,Oads p,Al16,*OH
-5.18316,up,0.22203,Oads p,Al16,*OH
-5.07316,down,0.179745,Oads p,Al16,*OH
-5.07316,up,0.27086,Oads p,Al16,*OH
-4.96216,down,0.15091300000000002,Oads p,Al16,*OH
-4.96216,up,0.31764,Oads p,Al16,*OH
-4.85216,down,0.090935,Oads p,Al16,*OH
-4.85216,up,0.29198999999999997,Oads p,Al16,*OH
-4.74216,down,0.075607,Oads p,Al16,*OH
-4.74216,up,0.20734000000000002,Oads p,Al16,*OH
-4.63116,down,0.07649,Oads p,Al16,*OH
-4.63116,up,0.13283,Oads p,Al16,*OH
-4.52116,down,0.06592,Oads p,Al16,*OH
-4.52116,up,0.0953,Oads p,Al16,*OH
-4.41116,down,0.049127000000000004,Oads p,Al16,*OH
-4.41116,up,0.08713,Oads p,Al16,*OH
-4.30016,down,0.037432,Oads p,Al16,*OH
-4.30016,up,0.11338000000000001,Oads p,Al16,*OH
-4.19016,down,0.034204,Oads p,Al16,*OH
-4.19016,up,0.20133,Oads p,Al16,*OH
-4.08016,down,0.045639,Oads p,Al16,*OH
-4.08016,up,0.3555,Oads p,Al16,*OH
-3.97016,down,0.07797,Oads p,Al16,*OH
-3.97016,up,0.43516,Oads p,Al16,*OH
-3.85916,down,0.12217,Oads p,Al16,*OH
-3.85916,up,0.32774,Oads p,Al16,*OH
-3.74916,down,0.16061999999999999,Oads p,Al16,*OH
-3.74916,up,0.17906,Oads p,Al16,*OH
-3.63916,down,0.17309,Oads p,Al16,*OH
-3.63916,up,0.128611,Oads p,Al16,*OH
-3.52816,down,0.18176,Oads p,Al16,*OH
-3.52816,up,0.163164,Oads p,Al16,*OH
-3.41816,down,0.23378000000000002,Oads p,Al16,*OH
-3.41816,up,0.20919,Oads p,Al16,*OH
-3.30816,down,0.25551999999999997,Oads p,Al16,*OH
-3.30816,up,0.21077400000000002,Oads p,Al16,*OH
-3.19716,down,0.17049999999999998,Oads p,Al16,*OH
-3.19716,up,0.208521,Oads p,Al16,*OH
-3.08716,down,0.15541,Oads p,Al16,*OH
-3.08716,up,0.213863,Oads p,Al16,*OH
-2.97716,down,0.44096,Oads p,Al16,*OH
-2.97716,up,0.16100299999999998,Oads p,Al16,*OH
-2.86716,down,0.77407,Oads p,Al16,*OH
-2.86716,up,0.077234,Oads p,Al16,*OH
-2.75616,down,0.63181,Oads p,Al16,*OH
-2.75616,up,0.032401,Oads p,Al16,*OH
-2.64616,down,0.22603,Oads p,Al16,*OH
-2.64616,up,0.021852999999999997,Oads p,Al16,*OH
-2.53616,down,0.028311000000000003,Oads p,Al16,*OH
-2.53616,up,0.05802,Oads p,Al16,*OH
-2.42516,down,0.055584999999999996,Oads p,Al16,*OH
-2.42516,up,0.23546,Oads p,Al16,*OH
-2.31516,down,0.20399,Oads p,Al16,*OH
-2.31516,up,0.5178,Oads p,Al16,*OH
-2.20516,down,0.32052,Oads p,Al16,*OH
-2.20516,up,0.6083999999999999,Oads p,Al16,*OH
-2.09516,down,0.31045,Oads p,Al16,*OH
-2.09516,up,0.42407,Oads p,Al16,*OH
-1.98416,down,0.27047,Oads p,Al16,*OH
-1.98416,up,0.23701,Oads p,Al16,*OH
-1.87416,down,0.27227,Oads p,Al16,*OH
-1.87416,up,0.17607,Oads p,Al16,*OH
-1.76416,down,0.24237,Oads p,Al16,*OH
-1.76416,up,0.139673,Oads p,Al16,*OH
-1.65316,down,0.129969,Oads p,Al16,*OH
-1.65316,up,0.095057,Oads p,Al16,*OH
-1.54316,down,0.007090000000000001,Oads p,Al16,*OH
-1.54316,up,0.10407040000000001,Oads p,Al16,*OH
-1.43316,down,0.013047999999999999,Oads p,Al16,*OH
-1.43316,up,0.121365,Oads p,Al16,*OH
-1.32216,down,0.312888,Oads p,Al16,*OH
-1.32216,up,0.087144,Oads p,Al16,*OH
-1.21216,down,0.6692922,Oads p,Al16,*OH
-1.21216,up,0.0371911,Oads p,Al16,*OH
-1.10216,down,0.5364591,Oads p,Al16,*OH
-1.10216,up,-0.002896,Oads p,Al16,*OH
-0.99216,down,0.13899050000000002,Oads p,Al16,*OH
-0.99216,up,-0.038106,Oads p,Al16,*OH
-0.88116,down,-0.02570648,Oads p,Al16,*OH
-0.88116,up,0.111534,Oads p,Al16,*OH
-0.77116,down,-0.01928761,Oads p,Al16,*OH
-0.77116,up,0.6980611,Oads p,Al16,*OH
-0.66116,down,-0.00401508,Oads p,Al16,*OH
-0.66116,up,1.341,Oads p,Al16,*OH
-0.55016,down,-0.006802,Oads p,Al16,*OH
-0.55016,up,1.7082000000000002,Oads p,Al16,*OH
-0.44016,down,-0.041498,Oads p,Al16,*OH
-0.44016,up,1.7751099999999997,Oads p,Al16,*OH
-0.33016,down,-0.079,Oads p,Al16,*OH
-0.33016,up,1.04976,Oads p,Al16,*OH
-0.21916,down,0.24323999999999998,Oads p,Al16,*OH
-0.21916,up,0.1730051,Oads p,Al16,*OH
-0.10916,down,1.1812,Oads p,Al16,*OH
-0.10916,up,-0.079314,Oads p,Al16,*OH
0.00084,down,1.608,Oads p,Al16,*OH
0.00084,up,-0.0358597,Oads p,Al16,*OH
0.11084,down,0.8058000000000001,Oads p,Al16,*OH
0.11084,up,-0.0055085,Oads p,Al16,*OH
0.22184,down,0.045789,Oads p,Al16,*OH
0.22184,up,-0.00052167,Oads p,Al16,*OH
0.33184,down,-0.07780000000000001,Oads p,Al16,*OH
0.33184,up,-8.218e-05,Oads p,Al16,*OH
0.44184,down,-0.023446,Oads p,Al16,*OH
0.44184,up,-1.7595e-05,Oads p,Al16,*OH
0.55284,down,-0.0027415,Oads p,Al16,*OH
0.55284,up,-2.387e-06,Oads p,Al16,*OH
0.66284,down,-0.00015371999999999999,Oads p,Al16,*OH
0.66284,up,-1.7727e-07,Oads p,Al16,*OH
0.77284,down,-4.4921e-06,Oads p,Al16,*OH
0.77284,up,-7.0898e-09,Oads p,Al16,*OH
0.88384,down,-4.5376e-06,Oads p,Al16,*OH
0.88384,up,-1.52515e-10,Oads p,Al16,*OH
0.99384,down,-0.00010672000000000001,Oads p,Al16,*OH
0.99384,up,-1.76967e-12,Oads p,Al16,*OH
1.10384,down,-0.00126363,Oads p,Al16,*OH
1.10384,up,-1.11583e-14,Oads p,Al16,*OH
1.21384,down,-0.0066181,Oads p,Al16,*OH
1.21384,up,-2.5550000000000002e-14,Oads p,Al16,*OH
1.32484,down,-0.007727,Oads p,Al16,*OH
1.32484,up,-4.346e-12,Oads p,Al16,*OH
1.43484,down,0.048171,Oads p,Al16,*OH
1.43484,up,-3.957e-10,Oads p,Al16,*OH
1.54484,down,0.166311,Oads p,Al16,*OH
1.54484,up,-1.9099e-08,Oads p,Al16,*OH
1.65584,down,0.181401,Oads p,Al16,*OH
1.65584,up,-4.802e-07,Oads p,Al16,*OH
1.76584,down,0.055507,Oads p,Al16,*OH
1.76584,up,-6.0819999999999995e-06,Oads p,Al16,*OH
1.87584,down,0.042297,Oads p,Al16,*OH
1.87584,up,-3.5748e-05,Oads p,Al16,*OH
1.98584,down,0.30049000000000003,Oads p,Al16,*OH
1.98584,up,-7.105999999999999e-05,Oads p,Al16,*OH
2.09684,down,0.50462,Oads p,Al16,*OH
2.09684,up,0.00011072999999999999,Oads p,Al16,*OH
2.20684,down,0.31467,Oads p,Al16,*OH
2.20684,up,0.0006858999999999999,Oads p,Al16,*OH
2.31684,down,0.050395999999999996,Oads p,Al16,*OH
2.31684,up,0.0016413999999999999,Oads p,Al16,*OH
2.42784,down,-0.016387,Oads p,Al16,*OH
2.42784,up,0.0034291,Oads p,Al16,*OH
2.53784,down,0.0014800000000000002,Oads p,Al16,*OH
2.53784,up,0.00542064,Oads p,Al16,*OH
2.64784,down,0.014436000000000001,Oads p,Al16,*OH
2.64784,up,0.0066385,Oads p,Al16,*OH
2.75884,down,0.016600999999999998,Oads p,Al16,*OH
2.75884,up,0.0066877,Oads p,Al16,*OH
2.86884,down,0.01486,Oads p,Al16,*OH
2.86884,up,0.0055528999999999995,Oads p,Al16,*OH
2.97884,down,0.012667999999999999,Oads p,Al16,*OH
2.97884,up,0.005523,Oads p,Al16,*OH
-5.95516,down,0.18887500000000002,Obridge p,Al16,*OH
-5.95516,up,0.13816,Obridge p,Al16,*OH
-5.84516,down,0.283834,Obridge p,Al16,*OH
-5.84516,up,0.15703999999999999,Obridge p,Al16,*OH
-5.73416,down,0.31429999999999997,Obridge p,Al16,*OH
-5.73416,up,0.16849,Obridge p,Al16,*OH
-5.62416,down,0.32824,Obridge p,Al16,*OH
-5.62416,up,0.19118000000000002,Obridge p,Al16,*OH
-5.51416,down,0.36235,Obridge p,Al16,*OH
-5.51416,up,0.21434000000000003,Obridge p,Al16,*OH
-5.40316,down,0.39964,Obridge p,Al16,*OH
-5.40316,up,0.23681,Obridge p,Al16,*OH
-5.29316,down,0.4289,Obridge p,Al16,*OH
-5.29316,up,0.26610999999999996,Obridge p,Al16,*OH
-5.18316,down,0.5065,Obridge p,Al16,*OH
-5.18316,up,0.32621,Obridge p,Al16,*OH
-5.07316,down,0.5347,Obridge p,Al16,*OH
-5.07316,up,0.40986999999999996,Obridge p,Al16,*OH
-4.96216,down,0.38862,Obridge p,Al16,*OH
-4.96216,up,0.43638,Obridge p,Al16,*OH
-4.85216,down,0.28091,Obridge p,Al16,*OH
-4.85216,up,0.37059,Obridge p,Al16,*OH
-4.74216,down,0.36166,Obridge p,Al16,*OH
-4.74216,up,0.27962,Obridge p,Al16,*OH
-4.63116,down,0.37806,Obridge p,Al16,*OH
-4.63116,up,0.23281000000000002,Obridge p,Al16,*OH
-4.52116,down,0.29364999999999997,Obridge p,Al16,*OH
-4.52116,up,0.20616,Obridge p,Al16,*OH
-4.41116,down,0.37166,Obridge p,Al16,*OH
-4.41116,up,0.19032,Obridge p,Al16,*OH
-4.30016,down,0.5164799999999999,Obridge p,Al16,*OH
-4.30016,up,0.21897,Obridge p,Al16,*OH
-4.19016,down,0.44182,Obridge p,Al16,*OH
-4.19016,up,0.26900999999999997,Obridge p,Al16,*OH
-4.08016,down,0.29066,Obridge p,Al16,*OH
-4.08016,up,0.30989,Obridge p,Al16,*OH
-3.97016,down,0.39847,Obridge p,Al16,*OH
-3.97016,up,0.36069,Obridge p,Al16,*OH
-3.85916,down,0.58693,Obridge p,Al16,*OH
-3.85916,up,0.37973999999999997,Obridge p,Al16,*OH
-3.74916,down,0.52079,Obridge p,Al16,*OH
-3.74916,up,0.32874000000000003,Obridge p,Al16,*OH
-3.63916,down,0.34719,Obridge p,Al16,*OH
-3.63916,up,0.29001,Obridge p,Al16,*OH
-3.52816,down,0.27995000000000003,Obridge p,Al16,*OH
-3.52816,up,0.33041,Obridge p,Al16,*OH
-3.41816,down,0.23057,Obridge p,Al16,*OH
-3.41816,up,0.37937,Obridge p,Al16,*OH
-3.30816,down,0.1411,Obridge p,Al16,*OH
-3.30816,up,0.33629,Obridge p,Al16,*OH
-3.19716,down,0.072875,Obridge p,Al16,*OH
-3.19716,up,0.24096,Obridge p,Al16,*OH
-3.08716,down,0.047029,Obridge p,Al16,*OH
-3.08716,up,0.16736,Obridge p,Al16,*OH
-2.97716,down,0.053345000000000004,Obridge p,Al16,*OH
-2.97716,up,0.11201,Obridge p,Al16,*OH
-2.86716,down,0.074927,Obridge p,Al16,*OH
-2.86716,up,0.075549,Obridge p,Al16,*OH
-2.75616,down,0.079123,Obridge p,Al16,*OH
-2.75616,up,0.061073,Obridge p,Al16,*OH
-2.64616,down,0.059566999999999995,Obridge p,Al16,*OH
-2.64616,up,0.061767,Obridge p,Al16,*OH
-2.53616,down,0.031466999999999995,Obridge p,Al16,*OH
-2.53616,up,0.057009,Obridge p,Al16,*OH
-2.42516,down,0.012202000000000001,Obridge p,Al16,*OH
-2.42516,up,0.047854999999999995,Obridge p,Al16,*OH
-2.31516,down,0.019331,Obridge p,Al16,*OH
-2.31516,up,0.061582000000000005,Obridge p,Al16,*OH
-2.20516,down,0.050030000000000005,Obridge p,Al16,*OH
-2.20516,up,0.084755,Obridge p,Al16,*OH
-2.09516,down,0.08048,Obridge p,Al16,*OH
-2.09516,up,0.10848,Obridge p,Al16,*OH
-1.98416,down,0.09084,Obridge p,Al16,*OH
-1.98416,up,0.1753,Obridge p,Al16,*OH
-1.87416,down,0.08763,Obridge p,Al16,*OH
-1.87416,up,0.25869000000000003,Obridge p,Al16,*OH
-1.76416,down,0.07101,Obridge p,Al16,*OH
-1.76416,up,0.24214,Obridge p,Al16,*OH
-1.65316,down,0.036097,Obridge p,Al16,*OH
-1.65316,up,0.15962,Obridge p,Al16,*OH
-1.54316,down,0.0046741000000000005,Obridge p,Al16,*OH
-1.54316,up,0.12999,Obridge p,Al16,*OH
-1.43316,down,0.0022677,Obridge p,Al16,*OH
-1.43316,up,0.11708,Obridge p,Al16,*OH
-1.32216,down,0.047913,Obridge p,Al16,*OH
-1.32216,up,0.07031,Obridge p,Al16,*OH
-1.21216,down,0.103608,Obridge p,Al16,*OH
-1.21216,up,0.027178,Obridge p,Al16,*OH
-1.10216,down,0.085357,Obridge p,Al16,*OH
-1.10216,up,0.012268,Obridge p,Al16,*OH
-0.99216,down,0.024515000000000002,Obridge p,Al16,*OH
-0.99216,up,0.010324,Obridge p,Al16,*OH
-0.88116,down,-0.0020369,Obridge p,Al16,*OH
-0.88116,up,0.019041000000000002,Obridge p,Al16,*OH
-0.77116,down,-0.0018352999999999998,Obridge p,Al16,*OH
-0.77116,up,0.052064,Obridge p,Al16,*OH
-0.66116,down,-1.6721000000000032e-05,Obridge p,Al16,*OH
-0.66116,up,0.08543,Obridge p,Al16,*OH
-0.55016,down,1.5640000000000006e-05,Obridge p,Al16,*OH
-0.55016,up,0.08596,Obridge p,Al16,*OH
-0.44016,down,-0.00034314,Obridge p,Al16,*OH
-0.44016,up,0.066639,Obridge p,Al16,*OH
-0.33016,down,-0.0006812299999999999,Obridge p,Al16,*OH
-0.33016,up,0.034066,Obridge p,Al16,*OH
-0.21916,down,0.0023951899999999997,Obridge p,Al16,*OH
-0.21916,up,0.0069555,Obridge p,Al16,*OH
-0.10916,down,0.01139231,Obridge p,Al16,*OH
-0.10916,up,0.00028193,Obridge p,Al16,*OH
0.00084,down,0.01547662,Obridge p,Al16,*OH
0.00084,up,0.0009331,Obridge p,Al16,*OH
0.11084,down,0.007751030000000001,Obridge p,Al16,*OH
0.11084,up,0.00056236,Obridge p,Al16,*OH
0.22184,down,0.00043870419999999995,Obridge p,Al16,*OH
0.22184,up,-1.5459e-05,Obridge p,Al16,*OH
0.33184,down,-0.0007489580000000001,Obridge p,Al16,*OH
0.33184,up,-9.062600000000001e-05,Obridge p,Al16,*OH
0.44184,down,-0.0002255876,Obridge p,Al16,*OH
0.44184,up,-2.7761e-05,Obridge p,Al16,*OH
0.55284,down,-2.638008e-05,Obridge p,Al16,*OH
0.55284,up,-3.6804000000000004e-06,Obridge p,Al16,*OH
0.66284,down,-1.479033e-06,Obridge p,Al16,*OH
0.66284,up,-2.4791e-07,Obridge p,Al16,*OH
0.77284,down,-5.8159000000000005e-08,Obridge p,Al16,*OH
0.77284,up,-8.9136e-09,Obridge p,Al16,*OH
0.88384,down,-7.382e-07,Obridge p,Al16,*OH
0.88384,up,-1.74498e-10,Obridge p,Al16,*OH
0.99384,down,-1.7802e-05,Obridge p,Al16,*OH
0.99384,up,-1.8714e-12,Obridge p,Al16,*OH
1.10384,down,-0.00021532000000000002,Obridge p,Al16,*OH
1.10384,up,-1.13292e-14,Obridge p,Al16,*OH
1.21384,down,-0.001183,Obridge p,Al16,*OH
1.21384,up,-9.8948e-14,Obridge p,Al16,*OH
1.32484,down,-0.0017594,Obridge p,Al16,*OH
1.32484,up,-1.68721e-11,Obridge p,Al16,*OH
1.43484,down,0.007435,Obridge p,Al16,*OH
1.43484,up,-1.5393e-09,Obridge p,Al16,*OH
1.54484,down,0.031096,Obridge p,Al16,*OH
1.54484,up,-7.4372e-08,Obridge p,Al16,*OH
1.65584,down,0.042238,Obridge p,Al16,*OH
1.65584,up,-1.87086e-06,Obridge p,Al16,*OH
1.76584,down,0.023656999999999997,Obridge p,Al16,*OH
1.76584,up,-2.36041e-05,Obridge p,Al16,*OH
1.87584,down,0.0097806,Obridge p,Al16,*OH
1.87584,up,-0.000135409,Obridge p,Al16,*OH
1.98584,down,0.030037,Obridge p,Al16,*OH
1.98584,up,-0.00021883,Obridge p,Al16,*OH
2.09684,down,0.050482,Obridge p,Al16,*OH
2.09684,up,0.00079714,Obridge p,Al16,*OH
2.20684,down,0.033307,Obridge p,Al16,*OH
2.20684,up,0.00338951,Obridge p,Al16,*OH
2.31684,down,0.0107225,Obridge p,Al16,*OH
2.31684,up,0.0045964000000000005,Obridge p,Al16,*OH
2.42784,down,0.0065974,Obridge p,Al16,*OH
2.42784,up,0.0036117,Obridge p,Al16,*OH
2.53784,down,0.0074754999999999995,Obridge p,Al16,*OH
2.53784,up,0.00526041,Obridge p,Al16,*OH
2.64784,down,0.014543,Obridge p,Al16,*OH
2.64784,up,0.0119485,Obridge p,Al16,*OH
2.75884,down,0.032688,Obridge p,Al16,*OH
2.75884,up,0.0170212,Obridge p,Al16,*OH
2.86884,down,0.047285,Obridge p,Al16,*OH
2.86884,up,0.0185199,Obridge p,Al16,*OH
2.97884,down,0.047887,Obridge p,Al16,*OH
2.97884,up,0.023819399999999998,Obridge p,Al16,*OH
-5.96883,down,0.066148,Coact d,Al16,*O
-5.96883,up,0.30239,Coact d,Al16,*O
-5.85883,down,0.102715,Coact d,Al16,*O
-5.85883,up,0.34166,Coact d,Al16,*O
-5.74783,down,0.10206699999999999,Coact d,Al16,*O
-5.74783,up,0.34177,Coact d,Al16,*O
-5.63783,down,0.077575,Coact d,Al16,*O
-5.63783,up,0.29869,Coact d,Al16,*O
-5.52683,down,0.0915664,Coact d,Al16,*O
-5.52683,up,0.28637,Coact d,Al16,*O
-5.41583,down,0.133316,Coact d,Al16,*O
-5.41583,up,0.292218,Coact d,Al16,*O
-5.30583,down,0.153071,Coact d,Al16,*O
-5.30583,up,0.25374,Coact d,Al16,*O
-5.19483,down,0.156344,Coact d,Al16,*O
-5.19483,up,0.1989,Coact d,Al16,*O
-5.08483,down,0.12683899999999998,Coact d,Al16,*O
-5.08483,up,0.18476,Coact d,Al16,*O
-4.97383,down,0.07772699999999999,Coact d,Al16,*O
-4.97383,up,0.19948,Coact d,Al16,*O
